context,scs_neg_8,dec_1,scs_neg_5,scs_neg_2,dec_3,scs_pos_7,scs_pos_3,scs_neg_4,dec_2,dec_4,scs_pos_1,scs_pos_6,time_window,day,neg_aff,exam_day,user_id
3,-2,1,-2,-2,-2,1,2,-2,-2,-2,1,1,4,5,-83,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,3,-2,-2,-2,1,2,5,5,-103,no_exam,JKgugpDLSH
2,2,-2,1,-1,-2,-1,2,1,1,2,-1,-1,4,6,107,pre,JKgugpDLSH
2,1,2,1,1,-1,-1,2,-2,2,1,1,1,5,7,-89,post,JKgugpDLSH
3,1,2,-1,-2,-2,1,3,2,-2,-1,-1,2,2,8,-95,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,2,-1,-2,-2,1,2,3,8,-122,no_exam,JKgugpDLSH
3,-2,2,-2,-2,-2,2,2,1,-2,-2,2,2,4,8,-123,no_exam,JKgugpDLSH
2,2,-2,1,1,1,-1,2,2,2,2,1,-1,2,9,37,no_exam,JKgugpDLSH
2,-1,-1,1,1,-1,1,-2,-1,-1,-1,-1,1,3,9,85,no_exam,JKgugpDLSH
4,-2,2,-2,1,-2,2,2,1,1,-1,-1,2,5,9,-8,no_exam,JKgugpDLSH
5,-3,2,-3,-2,-3,2,3,-2,-3,-3,2,3,2,10,-165,no_exam,JKgugpDLSH
5,-2,2,-2,-3,-2,2,2,-2,-2,-2,2,2,3,10,-178,no_exam,JKgugpDLSH
5,-3,3,-3,-2,-3,2,3,-2,-3,-3,3,2,4,10,-192,no_exam,JKgugpDLSH
5,-2,2,-2,-2,-3,2,3,-2,-2,-2,2,2,5,10,-161,no_exam,JKgugpDLSH
5,-3,3,-3,-3,-3,1,3,1,-3,-3,2,2,1,11,-130,no_exam,JKgugpDLSH
5,-2,3,-3,-3,-3,2,3,1,-3,-3,1,2,2,11,-90,no_exam,JKgugpDLSH
5,-2,2,-2,-3,-3,2,2,-1,-3,-2,1,2,3,11,-123,no_exam,JKgugpDLSH
5,-3,2,-3,-3,-3,2,3,1,-3,-3,2,2,4,11,-166,no_exam,JKgugpDLSH
5,-3,3,-3,-3,-3,3,3,1,-3,-3,1,3,5,11,-198,no_exam,JKgugpDLSH
2,2,3,-3,-2,-3,3,3,1,-3,-3,-1,3,1,12,-70,no_exam,JKgugpDLSH
3,-3,3,-3,-2,-3,3,3,-2,-3,-3,1,3,2,12,-162,no_exam,JKgugpDLSH
5,-2,2,-3,-3,-3,2,3,-2,-3,-3,2,2,3,12,-171,no_exam,JKgugpDLSH
4,-3,3,-3,-3,-3,3,3,-2,-3,-3,1,3,4,12,-198,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,3,1,-2,-2,2,2,5,12,-95,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,2,-1,-2,-1,2,2,5,12,-124,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,2,1,-2,-2,1,2,4,13,-124,pre,JKgugpDLSH
3,-3,2,-2,-2,-3,2,2,1,-2,-2,2,-1,4,14,-67,post,JKgugpDLSH
3,-2,1,-1,-2,-2,1,1,1,-1,-1,1,1,1,15,-93,no_exam,JKgugpDLSH
3,2,-1,1,-1,-1,-1,1,1,1,-1,1,-1,2,15,74,no_exam,JKgugpDLSH
3,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,3,15,81,no_exam,JKgugpDLSH
4,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,5,15,-143,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,2,-2,-2,-2,2,2,1,16,-148,no_exam,JKgugpDLSH
4,-2,2,-2,-2,-2,2,2,-2,-2,-2,2,2,2,16,-154,no_exam,JKgugpDLSH
3,-2,2,-2,-2,-2,2,2,-2,-2,-2,2,2,3,16,-158,no_exam,JKgugpDLSH
2,1,1,-2,-2,-2,1,2,1,-2,-2,2,1,4,16,-92,no_exam,JKgugpDLSH
3,1,-1,-1,-2,-2,1,1,1,-2,-2,1,1,5,16,-64,no_exam,JKgugpDLSH
4,-3,3,3,-2,-1,3,1,-2,-3,-3,3,2,2,1,-173,no_exam,MpsuQPSvDw
3,1,1,1,-2,3,2,3,-2,-2,-1,1,3,3,1,-80,no_exam,MpsuQPSvDw
1,-3,3,3,-3,1,3,1,-1,-3,-3,3,3,2,2,-196,no_exam,MpsuQPSvDw
3,-3,3,-3,-3,-2,3,-1,-1,-3,-2,-1,-1,3,2,-126,no_exam,MpsuQPSvDw
3,-3,-2,-2,-2,-2,3,3,1,-2,-2,3,1,4,2,-192,no_exam,MpsuQPSvDw
3,-1,3,-3,-3,-2,3,2,-2,-2,-3,3,2,5,2,-88,no_exam,MpsuQPSvDw
1,-3,3,-3,-3,-3,1,-1,3,-3,-3,2,3,1,3,20,no_exam,MpsuQPSvDw
3,-1,3,-3,-3,-3,3,-1,1,-3,-1,3,1,2,3,-53,no_exam,MpsuQPSvDw
2,1,3,1,-1,-3,1,-1,-3,-3,-1,-1,1,3,3,-45,no_exam,MpsuQPSvDw
2,-3,-3,3,-3,3,3,2,-3,-3,-3,3,3,4,3,-23,no_exam,MpsuQPSvDw
3,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,4,4,-23,pre,MpsuQPSvDw
1,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,-3,4,5,-168,post,MpsuQPSvDw
2,-3,2,-3,-3,-3,2,2,2,-3,-3,3,2,2,6,-45,no_exam,MpsuQPSvDw
3,-3,2,-3,-3,-3,3,1,1,-3,-3,3,3,3,6,-127,no_exam,MpsuQPSvDw
3,-3,2,-3,-3,-3,3,3,2,-3,-3,2,2,4,6,-99,no_exam,MpsuQPSvDw
3,1,-1,1,-3,-3,1,-2,1,-1,-1,3,1,5,6,-95,no_exam,MpsuQPSvDw
4,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,1,7,-73,no_exam,MpsuQPSvDw
3,-3,3,3,-3,-3,3,1,-3,-3,-3,3,3,4,7,-124,no_exam,MpsuQPSvDw
3,-1,-3,3,3,-3,-2,1,3,3,3,3,2,1,8,-92,no_exam,MpsuQPSvDw
3,-1,-1,2,2,1,2,-2,-1,-1,-1,1,-2,2,8,11,no_exam,MpsuQPSvDw
3,-3,3,-3,-3,-3,3,3,-2,-3,-3,3,-2,3,8,-62,no_exam,MpsuQPSvDw
3,-3,2,-3,-3,-3,3,2,-3,-3,2,3,3,4,8,-23,no_exam,MpsuQPSvDw
3,-3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,5,8,-31,no_exam,MpsuQPSvDw
3,1,-2,3,2,1,1,-3,2,2,2,1,-1,1,9,-76,no_exam,MpsuQPSvDw
3,-1,-1,2,1,-1,1,-3,3,1,-1,2,2,2,9,-18,no_exam,MpsuQPSvDw
3,1,-1,3,2,1,2,-3,1,2,1,1,-1,3,9,-55,no_exam,MpsuQPSvDw
3,-1,-1,1,3,1,3,-3,-1,-1,2,3,1,4,9,-12,no_exam,MpsuQPSvDw
2,1,-1,2,2,-1,-1,-2,1,1,-1,2,1,5,9,-4,no_exam,MpsuQPSvDw
3,1,1,2,2,-2,2,-2,1,2,-1,2,1,2,10,-6,no_exam,MpsuQPSvDw
3,1,1,2,-1,-2,-1,-3,1,1,1,1,1,3,10,15,no_exam,MpsuQPSvDw
2,1,-1,2,1,-2,1,-3,-1,1,-1,2,-2,4,10,-5,no_exam,MpsuQPSvDw
2,2,-1,3,2,-1,2,-2,2,2,1,2,1,5,10,4,no_exam,MpsuQPSvDw
3,3,-1,2,2,-2,2,-2,2,1,1,1,-1,5,11,-8,pre,MpsuQPSvDw
3,2,-1,1,2,-1,2,-2,2,1,1,1,-2,4,12,-5,post,MpsuQPSvDw
3,1,-1,3,2,-2,1,-3,2,1,1,1,2,2,13,-1,no_exam,MpsuQPSvDw
1,3,1,3,-1,1,1,-1,1,-1,2,3,-2,3,13,7,no_exam,MpsuQPSvDw
2,2,-1,2,2,-1,1,-2,1,1,1,2,1,4,13,10,no_exam,MpsuQPSvDw
3,2,-1,3,2,-1,1,-2,1,2,1,2,-1,5,13,-2,no_exam,MpsuQPSvDw
3,3,1,3,2,1,2,-2,2,2,2,3,1,2,14,-6,no_exam,MpsuQPSvDw
3,1,-1,2,2,-1,1,-2,2,1,1,1,-1,3,14,-4,no_exam,MpsuQPSvDw
3,2,1,1,1,-1,2,-1,-2,3,2,2,-2,4,14,-66,no_exam,MpsuQPSvDw
2,2,-1,2,2,1,1,-2,1,1,1,2,-1,5,14,40,no_exam,MpsuQPSvDw
4,1,-1,3,2,3,-1,1,3,2,3,1,2,1,1,-36,no_exam,EiZ6ypLi4L
3,2,1,3,2,3,2,-2,3,2,3,1,3,2,1,-40,no_exam,EiZ6ypLi4L
3,1,1,3,2,2,-1,1,3,2,1,1,2,3,1,-58,no_exam,EiZ6ypLi4L
5,2,-1,2,2,-2,-1,-2,3,1,2,-1,-2,4,1,-84,no_exam,EiZ6ypLi4L
3,1,1,2,1,1,-2,-2,3,2,2,-1,1,5,1,-69,no_exam,EiZ6ypLi4L
3,2,2,1,1,2,-2,-2,-1,2,2,-2,1,1,2,64,no_exam,EiZ6ypLi4L
4,2,-2,2,1,1,-1,-2,2,2,1,-1,1,2,2,-26,no_exam,EiZ6ypLi4L
1,-2,-2,2,2,1,-2,-1,2,3,2,-2,-1,3,2,78,no_exam,EiZ6ypLi4L
1,-3,-2,2,2,2,-1,-2,2,3,2,-1,-2,4,2,55,no_exam,EiZ6ypLi4L
3,-1,-2,2,2,1,1,-2,2,2,3,-1,-1,5,2,35,no_exam,EiZ6ypLi4L
2,-3,3,2,3,2,-2,-2,2,1,3,-2,-2,1,3,18,no_exam,EiZ6ypLi4L
4,-1,-2,1,1,1,-2,-1,1,2,3,-1,-1,2,3,15,no_exam,EiZ6ypLi4L
1,-2,-2,3,3,2,-3,-2,3,3,2,-2,-2,3,3,136,no_exam,EiZ6ypLi4L
1,-1,2,2,2,2,-1,-2,3,2,1,-1,-1,4,3,51,no_exam,EiZ6ypLi4L
3,-2,-2,1,2,2,-2,-2,3,3,2,-2,-2,5,3,31,no_exam,EiZ6ypLi4L
5,-2,-2,2,2,2,-2,-2,2,3,3,-1,-2,1,4,-9,no_exam,EiZ6ypLi4L
3,2,-3,1,2,2,-2,-1,2,3,3,-2,1,2,4,31,no_exam,EiZ6ypLi4L
1,-2,-2,3,3,3,-2,-2,3,3,3,-1,-2,3,4,68,no_exam,EiZ6ypLi4L
3,-2,-2,3,3,1,-3,-2,3,3,2,-2,-2,4,4,53,no_exam,EiZ6ypLi4L
3,-3,2,3,3,3,-3,-3,3,3,3,-3,-3,5,4,112,no_exam,EiZ6ypLi4L
4,-1,-2,3,3,2,-2,-2,3,2,3,-1,-1,4,5,-23,pre,EiZ6ypLi4L
3,-2,-3,3,3,2,-3,-3,3,3,3,-3,-3,4,6,-8,post,EiZ6ypLi4L
3,-3,2,3,3,2,-3,-2,3,1,2,-2,-3,1,7,22,no_exam,EiZ6ypLi4L
4,-3,3,3,3,2,-3,-2,3,2,3,-3,-2,2,7,25,no_exam,EiZ6ypLi4L
3,-2,1,3,3,1,-3,-2,3,3,3,-3,-3,3,7,42,no_exam,EiZ6ypLi4L
3,-3,2,3,3,3,-3,-2,3,3,3,-3,-3,4,7,55,no_exam,EiZ6ypLi4L
3,-2,-2,3,3,1,-3,-2,3,3,3,-3,-2,5,7,51,no_exam,EiZ6ypLi4L
3,-2,1,3,3,1,-3,-2,3,3,3,-3,-2,1,8,4,no_exam,EiZ6ypLi4L
3,-3,1,3,3,2,-3,-2,3,3,2,-3,-3,2,8,48,no_exam,EiZ6ypLi4L
3,-2,1,3,3,2,-3,-1,3,2,2,-3,-1,3,8,18,no_exam,EiZ6ypLi4L
3,-2,2,3,3,1,-3,-2,3,2,3,-3,-2,4,8,44,no_exam,EiZ6ypLi4L
4,3,-2,1,-1,1,-2,2,3,3,2,-2,2,5,8,-74,no_exam,EiZ6ypLi4L
4,2,2,3,3,3,-3,-1,3,2,1,-2,-2,1,9,-21,no_exam,EiZ6ypLi4L
3,-2,-3,3,3,3,-3,-2,3,3,3,-3,-2,2,9,31,no_exam,EiZ6ypLi4L
3,-3,2,3,3,3,3,-2,3,3,2,-3,-3,3,9,-17,no_exam,EiZ6ypLi4L
3,-2,2,3,3,2,-3,-2,3,1,3,-2,-2,1,10,-21,no_exam,EiZ6ypLi4L
3,-1,2,3,3,2,-3,-2,3,2,2,-3,-2,2,10,18,no_exam,EiZ6ypLi4L
3,-2,2,3,3,1,-3,-2,3,3,2,-3,-2,3,10,-16,no_exam,EiZ6ypLi4L
3,-2,2,3,3,1,-3,-2,3,3,3,-3,-1,4,10,2,no_exam,EiZ6ypLi4L
3,-2,1,3,3,3,-3,-2,3,1,2,-3,-2,5,10,-11,no_exam,EiZ6ypLi4L
3,-1,1,3,3,1,-3,-2,3,2,3,-2,-2,1,11,71,no_exam,EiZ6ypLi4L
2,-2,1,3,3,1,-3,-1,3,2,3,-3,-2,2,11,89,no_exam,EiZ6ypLi4L
3,-1,1,3,3,2,-3,-1,3,3,2,-3,-3,3,11,51,no_exam,EiZ6ypLi4L
3,-3,1,3,3,2,-3,-2,3,3,2,-3,-3,4,11,51,no_exam,EiZ6ypLi4L
4,-2,1,3,3,3,-3,-2,3,3,3,-3,-2,5,11,-25,no_exam,EiZ6ypLi4L
3,-1,1,3,3,2,-3,-2,3,2,2,-3,-3,4,12,36,pre,EiZ6ypLi4L
3,-3,1,3,3,2,-3,-2,3,1,3,-3,-2,4,13,26,post,EiZ6ypLi4L
3,-1,-2,2,2,1,-3,-1,1,2,1,-2,-1,1,14,-43,no_exam,EiZ6ypLi4L
3,-1,-1,3,2,2,-3,-2,3,1,1,-3,-1,2,14,-38,no_exam,EiZ6ypLi4L
3,-1,-1,3,3,2,-3,-2,3,1,2,-1,-2,3,14,-24,no_exam,EiZ6ypLi4L
3,3,-3,3,3,3,-3,1,2,3,3,-3,-2,4,14,34,no_exam,EiZ6ypLi4L
4,1,-1,3,3,2,2,-2,3,2,1,-3,-2,5,14,-20,no_exam,EiZ6ypLi4L
4,1,-1,3,2,1,-2,-2,3,1,2,-2,-2,1,15,-46,no_exam,EiZ6ypLi4L
3,-1,-1,2,2,2,-2,-2,3,2,2,-1,-1,2,15,-12,no_exam,EiZ6ypLi4L
1,-3,1,3,3,3,-3,-3,3,3,3,-3,-3,3,15,108,no_exam,EiZ6ypLi4L
2,1,-1,3,3,3,-3,-2,3,2,2,-3,-2,4,15,48,no_exam,EiZ6ypLi4L
2,1,-1,3,3,2,-3,-2,3,2,2,-2,-2,5,15,44,no_exam,EiZ6ypLi4L
3,2,1,1,1,-2,-1,2,-1,3,2,-1,1,1,1,-7,no_exam,rP4HQKaYI7
4,-1,1,1,-1,-2,1,2,-1,-1,-1,-1,-1,2,1,-130,no_exam,rP4HQKaYI7
2,-1,1,2,-1,-1,1,3,-2,2,3,-1,2,3,1,70,no_exam,rP4HQKaYI7
3,-1,1,-1,-1,-3,1,2,-1,3,2,1,3,4,1,-55,no_exam,rP4HQKaYI7
2,2,1,2,1,-2,-2,-1,-1,3,-1,-2,1,5,1,65,no_exam,rP4HQKaYI7
5,-2,-1,1,1,-3,-2,2,2,-2,-2,-2,2,1,2,-145,no_exam,rP4HQKaYI7
4,1,-2,1,1,1,-1,1,-1,-1,-1,-1,-1,2,2,-158,no_exam,rP4HQKaYI7
3,-1,1,1,2,1,-1,-2,-1,1,-1,1,-1,3,2,-136,no_exam,rP4HQKaYI7
2,2,-2,1,1,-2,1,-1,-1,1,-1,1,1,5,2,-99,no_exam,rP4HQKaYI7
5,2,2,3,3,1,2,1,3,2,2,2,3,1,3,-200,no_exam,rP4HQKaYI7
4,1,2,2,-3,-3,1,2,2,-3,2,2,1,2,3,-197,no_exam,rP4HQKaYI7
4,2,-1,3,1,1,1,-1,1,1,-1,3,2,3,3,-200,no_exam,rP4HQKaYI7
4,1,-1,3,3,-2,2,-3,3,2,3,1,2,5,3,-200,no_exam,rP4HQKaYI7
5,1,3,1,2,3,1,-1,2,1,2,1,1,1,4,-200,no_exam,rP4HQKaYI7
4,2,-1,3,2,2,1,1,2,2,1,1,2,3,4,-200,no_exam,rP4HQKaYI7
3,3,-1,3,3,2,3,-1,1,2,3,2,2,5,4,-200,no_exam,rP4HQKaYI7
4,2,2,2,1,1,2,-1,1,1,1,3,1,1,5,-200,no_exam,rP4HQKaYI7
4,2,1,2,3,1,3,-1,2,2,2,2,1,3,5,108,no_exam,rP4HQKaYI7
4,2,2,2,-3,-1,2,1,2,2,2,3,2,5,5,-200,no_exam,rP4HQKaYI7
4,3,2,3,3,2,2,1,3,2,3,1,1,4,6,-200,pre,rP4HQKaYI7
4,2,2,2,2,1,2,-1,3,2,2,2,2,4,7,-200,post,rP4HQKaYI7
4,3,2,2,3,1,-1,-1,2,1,2,-2,2,2,8,-200,no_exam,rP4HQKaYI7
4,3,1,2,2,2,2,-2,2,2,2,2,1,4,8,-198,no_exam,rP4HQKaYI7
4,2,1,3,2,2,1,-1,3,3,1,3,-1,5,8,-199,no_exam,rP4HQKaYI7
4,-2,-1,-1,3,-3,2,-2,2,1,-1,3,-1,1,9,-200,no_exam,rP4HQKaYI7
4,3,1,3,1,-1,3,-2,2,2,2,3,2,2,9,-200,no_exam,rP4HQKaYI7
4,-1,-2,-1,3,1,2,-3,3,-2,2,-1,-1,1,10,-200,no_exam,rP4HQKaYI7
4,-1,-2,3,2,-3,3,-1,-1,2,3,2,2,3,10,-200,no_exam,rP4HQKaYI7
4,3,1,3,3,-3,3,-3,2,-3,1,3,-1,4,10,-200,no_exam,rP4HQKaYI7
3,3,-2,1,2,-1,2,-3,2,2,2,3,-1,1,11,-200,no_exam,rP4HQKaYI7
4,2,-1,2,2,2,2,-2,1,1,-1,1,-2,2,11,-200,no_exam,rP4HQKaYI7
5,3,1,3,2,1,1,-1,3,1,3,3,2,3,11,-200,no_exam,rP4HQKaYI7
4,2,-2,3,3,1,1,-2,2,2,2,1,-2,4,11,-200,no_exam,rP4HQKaYI7
2,3,1,3,1,1,3,2,2,-1,2,2,-1,5,11,-200,no_exam,rP4HQKaYI7
5,2,2,-3,2,-3,-2,2,1,1,-2,3,1,4,12,-199,post,rP4HQKaYI7
2,2,-3,3,3,1,-2,-2,2,-1,2,1,1,2,13,-200,no_exam,rP4HQKaYI7
2,1,-1,2,-1,-3,1,-3,2,1,-2,-1,-2,3,13,-199,no_exam,rP4HQKaYI7
4,2,1,-1,1,1,2,-2,-1,-1,3,3,-2,4,13,-200,no_exam,rP4HQKaYI7
1,2,-1,-1,-2,1,1,-1,-1,2,-1,-1,1,5,13,-200,no_exam,rP4HQKaYI7
4,1,2,-2,1,-2,1,2,-1,-2,-2,1,1,1,14,-194,no_exam,rP4HQKaYI7
4,3,-3,3,-1,1,-2,-2,-1,3,-1,3,-1,3,14,-200,no_exam,rP4HQKaYI7
2,-1,1,-1,1,-2,-1,-2,2,3,-1,1,2,4,14,-200,no_exam,rP4HQKaYI7
2,-1,2,-2,1,2,2,3,1,2,-1,2,3,1,1,-18,no_exam,xfqha6Mukx
3,-1,2,-1,1,-3,2,3,2,1,1,1,3,3,1,4,no_exam,xfqha6Mukx
3,-1,-2,-1,1,1,1,-3,1,-2,3,-1,-1,4,1,-12,no_exam,xfqha6Mukx
3,2,-1,2,1,-1,1,-2,3,1,1,2,-2,3,2,-105,no_exam,xfqha6Mukx
1,2,-3,3,-2,-1,-1,-2,-2,1,3,2,3,4,2,7,no_exam,xfqha6Mukx
1,2,-2,-1,1,-2,2,-3,1,-1,1,1,-1,5,2,4,no_exam,xfqha6Mukx
1,-1,1,1,2,-2,3,-1,1,-3,3,-2,-3,1,3,-57,no_exam,xfqha6Mukx
2,1,-3,1,-1,-1,2,1,2,2,2,-1,1,2,3,-94,no_exam,xfqha6Mukx
3,-1,-3,1,-1,-1,2,-1,2,1,3,-2,-2,4,3,-60,no_exam,xfqha6Mukx
4,-2,1,1,1,1,-1,-3,1,-2,1,1,-2,5,3,-79,no_exam,xfqha6Mukx
1,1,-2,3,1,-1,1,-2,-1,1,-1,1,1,4,4,-163,pre,xfqha6Mukx
2,1,-1,1,2,1,1,-2,2,-1,-1,-1,-1,4,5,-114,post,xfqha6Mukx
4,3,-2,-1,-1,-3,-2,-2,-2,-1,1,-1,-1,3,6,-119,no_exam,xfqha6Mukx
3,1,-2,2,1,-1,1,-3,1,1,1,1,-1,4,6,-83,no_exam,xfqha6Mukx
2,-1,-1,1,-1,-2,1,-2,2,1,-1,-1,1,5,6,-94,no_exam,xfqha6Mukx
2,2,-1,1,1,-1,1,-1,-1,1,2,-1,-1,2,7,-91,no_exam,xfqha6Mukx
3,1,-1,1,3,1,1,1,1,-1,1,1,-1,3,7,-1,no_exam,xfqha6Mukx
2,1,-1,1,1,1,1,-2,1,2,1,3,-1,5,7,11,no_exam,xfqha6Mukx
3,1,-2,2,1,-1,1,-3,1,1,-1,1,2,2,8,-16,no_exam,xfqha6Mukx
3,1,-1,1,1,-2,1,-2,1,-1,1,2,-1,3,8,25,no_exam,xfqha6Mukx
3,1,-1,1,2,-1,2,-2,-1,-1,1,1,-1,4,8,-51,no_exam,xfqha6Mukx
4,2,1,2,1,-1,2,-2,1,-1,2,2,-1,3,9,-15,no_exam,xfqha6Mukx
3,1,-1,-1,-1,-3,-1,-2,1,-1,1,-1,1,4,9,-39,no_exam,xfqha6Mukx
3,-1,1,1,-1,-1,2,-3,1,-2,-1,1,-2,5,9,43,no_exam,xfqha6Mukx
3,-1,-1,1,-1,1,2,-3,1,-1,-1,1,-1,1,10,-44,no_exam,xfqha6Mukx
3,1,1,1,-1,-2,1,-2,1,1,1,-1,-1,3,10,36,no_exam,xfqha6Mukx
4,1,-2,1,1,-1,2,-2,2,-1,1,1,-1,4,10,-41,no_exam,xfqha6Mukx
3,1,-1,1,-1,-1,2,2,1,-1,1,2,1,4,11,117,pre,xfqha6Mukx
3,2,1,2,1,1,1,-1,1,1,1,1,-1,4,12,-27,post,xfqha6Mukx
3,1,1,1,-1,-1,-1,-2,-1,-1,2,1,1,1,13,-5,no_exam,xfqha6Mukx
3,1,1,1,3,-1,-1,1,1,1,-1,1,1,4,13,12,no_exam,xfqha6Mukx
3,2,-1,2,1,-1,1,-2,1,-1,2,1,1,2,14,97,no_exam,xfqha6Mukx
3,1,1,1,-1,-2,1,-2,1,1,1,-1,-1,3,1,36,no_exam,nMJBHV9GA1
4,1,-2,1,1,-1,2,-2,2,-1,1,1,-1,4,1,-41,no_exam,nMJBHV9GA1
3,1,-1,1,-1,-1,2,2,1,-1,1,2,1,4,2,117,pre,nMJBHV9GA1
3,2,1,2,1,1,1,-1,1,1,1,1,-1,4,3,-27,post,nMJBHV9GA1
3,1,1,1,-1,-1,-1,-2,-1,-1,2,1,1,1,4,-5,no_exam,nMJBHV9GA1
3,1,1,1,3,-1,-1,1,1,1,-1,1,1,4,4,12,no_exam,nMJBHV9GA1
3,2,-1,2,1,-1,1,-2,1,-1,2,1,1,2,5,97,no_exam,nMJBHV9GA1
5,2,2,1,-2,-2,2,3,-2,-2,1,2,2,2,1,-125,no_exam,Xgb06VKmWD
2,1,1,1,1,-2,1,3,-1,-1,1,1,-1,4,2,-2,no_exam,Xgb06VKmWD
5,3,1,-2,-2,-3,1,3,-2,2,2,2,2,3,3,-22,no_exam,Xgb06VKmWD
3,1,2,-3,-3,-1,-3,-1,-3,-1,-3,1,3,5,3,-200,no_exam,Xgb06VKmWD
2,2,-3,2,2,-3,-1,3,2,2,3,-2,-2,5,4,60,pre,Xgb06VKmWD
4,1,-1,-1,-2,-2,2,3,-2,-2,2,1,2,5,5,-113,post,Xgb06VKmWD
4,2,-2,2,1,-2,-2,3,-1,2,2,-2,-1,1,6,33,no_exam,Xgb06VKmWD
3,2,-3,2,2,-3,-1,3,1,3,2,-1,-2,3,6,88,no_exam,Xgb06VKmWD
4,2,-2,1,1,-2,-1,3,1,1,2,-1,-2,1,7,30,pre,Xgb06VKmWD
2,1,-2,1,1,-1,-1,3,-1,1,1,-2,-1,1,8,-30,no_exam,Xgb06VKmWD
2,2,-1,-1,1,-2,-1,3,-1,2,1,-2,-2,2,8,53,no_exam,Xgb06VKmWD
4,1,1,1,-1,-1,-1,3,1,-1,1,-2,2,1,9,9,no_exam,Xgb06VKmWD
3,1,-1,1,1,-1,-1,3,-1,1,1,1,1,2,9,-32,no_exam,Xgb06VKmWD
4,2,-1,1,2,-1,-2,2,1,2,2,-2,1,1,1,-41,no_exam,A9e8u2YAI5
4,1,-1,1,1,-2,-2,1,1,1,1,-2,-1,2,1,-10,no_exam,A9e8u2YAI5
3,1,2,1,1,-1,-2,2,1,2,1,-1,1,5,1,-4,no_exam,A9e8u2YAI5
2,1,-1,-1,-1,-2,-1,1,-1,-1,1,1,1,1,2,-1,no_exam,A9e8u2YAI5
4,1,-1,-1,-1,-2,-1,2,1,1,1,-1,1,3,2,2,no_exam,A9e8u2YAI5
4,-1,-1,1,-1,-2,-1,2,1,1,1,-1,1,4,2,30,no_exam,A9e8u2YAI5
4,-1,1,1,1,-2,-1,1,1,1,1,-1,1,5,2,17,no_exam,A9e8u2YAI5
3,2,1,-1,-1,-1,-1,2,-1,-1,1,-1,1,1,3,-19,no_exam,A9e8u2YAI5
4,1,1,1,-1,-2,-2,2,-1,1,1,-1,1,2,3,-50,no_exam,A9e8u2YAI5
4,-1,1,1,-1,-1,-1,2,-1,-1,-1,-1,1,3,3,-60,no_exam,A9e8u2YAI5
4,-1,1,-1,-1,-1,-1,2,-1,1,1,-1,1,4,3,-59,no_exam,A9e8u2YAI5
4,-1,-1,1,1,-2,-1,2,1,2,2,1,1,1,4,-46,no_exam,A9e8u2YAI5
2,-1,-1,-1,-1,-1,-1,2,-1,1,1,-1,1,3,4,15,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-1,-1,2,-2,1,-1,1,-1,4,4,-12,no_exam,A9e8u2YAI5
2,-1,1,1,-1,-1,-1,2,-1,-1,-1,-1,1,5,4,8,no_exam,A9e8u2YAI5
4,1,1,-1,-1,-2,-1,2,-1,-1,-1,-1,1,4,5,-96,pre,A9e8u2YAI5
4,-1,1,-1,-1,-2,-1,2,-1,-1,-1,1,1,5,6,-104,post,A9e8u2YAI5
4,1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,1,7,-45,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-2,-1,1,-1,1,-1,-1,-1,5,7,-45,no_exam,A9e8u2YAI5
4,1,-1,-1,-1,-1,-1,2,-1,1,1,-1,-1,4,8,3,no_exam,A9e8u2YAI5
4,1,-1,-1,1,-1,-1,2,-1,1,-1,-1,1,5,8,-30,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-2,-2,2,-1,1,1,-1,1,1,9,-36,no_exam,A9e8u2YAI5
4,1,-1,1,1,-2,-1,2,-1,1,1,-1,-1,2,9,-13,no_exam,A9e8u2YAI5
4,1,-1,1,1,-1,-2,2,-1,1,1,-1,1,5,9,-19,no_exam,A9e8u2YAI5
3,1,-1,1,1,-1,-2,2,-1,2,2,-1,1,1,10,51,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-2,-1,2,-1,1,1,-1,1,2,10,-33,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-2,-1,2,-2,1,1,-1,-1,3,10,-6,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-2,-1,2,-2,1,1,-1,-1,4,10,-2,no_exam,A9e8u2YAI5
4,1,-1,1,1,-2,-1,2,-2,1,1,-1,1,5,10,-24,no_exam,A9e8u2YAI5
4,1,-1,1,-1,-1,-1,2,-1,1,2,-1,1,4,11,-40,pre,A9e8u2YAI5
